time	EURUSD	GBPUSD	NZDUSD
2016-04-01	1.1438	1.43715	0.69367
2016-04-04	1.14127	1.43215	0.69038
2016-04-05	1.14051	1.42787	0.68365
2016-04-06	1.14318	1.41711	0.68441
2016-04-07	1.14541	1.41568	0.68625
2016-04-08	1.14194	1.4141	0.68297
2016-04-11	1.14474	1.42868	0.68785
2016-04-12	1.14648	1.43481	0.6926
2016-04-13	1.13913	1.42789	0.69523
2016-04-14	1.12948	1.42074	0.69197
2016-04-15	1.13171	1.42415	0.69271
2016-04-18	1.1332	1.42908	0.69574
2016-04-19	1.13847	1.44189	0.70544
2016-04-20	1.13879	1.44104	0.70504
2016-04-21	1.13987	1.44403	0.69831
2016-04-22	1.13087	1.44517	0.69356
2016-04-25	1.12782	1.4519199999999999	0.68775
2016-04-26	1.13398	1.46386	0.69101
2016-04-27	1.13614	1.46216	0.69063
2016-04-28	1.13679	1.4623	0.69899
2016-04-29	1.14593	1.46706	0.69989
2016-05-02	1.1536	1.46962	0.7024
2016-05-03	1.16162	1.47698	0.70534
2016-05-04	1.15296	1.45716	0.69404
2016-05-05	1.14938	1.45292	0.69176
2016-05-06	1.14796	1.4546000000000001	0.6891
2016-05-09	1.14198	1.44795	0.68476
2016-05-10	1.14099	1.4478	0.6778
2016-05-11	1.14466	1.44879	0.68455
2016-05-12	1.14292	1.4530699999999999	0.68476
2016-05-13	1.13799	1.44544	0.68302
2016-05-16	1.13423	1.4414799999999999	0.68091
2016-05-17	1.1348799999999999	1.45241	0.68425
2016-05-18	1.13162	1.46344	0.68114
2016-05-19	1.123	1.4663599999999999	0.67647
2016-05-20	1.12374	1.46131	0.67813
2016-05-23	1.12429	1.45489	0.68065
2016-05-24	1.1227	1.4641899999999999	0.6768
2016-05-25	1.11669	1.47291	0.67729
2016-05-26	1.12169	1.4739200000000001	0.67662
2016-05-27	1.12007	1.46887	0.67583
2016-05-30	1.11446	1.46415	0.67058
2016-05-31	1.11735	1.4724300000000001	0.67761
2016-06-01	1.11941	1.45074	0.68299
2016-06-02	1.12201	1.4472800000000001	0.6834
2016-06-03	1.13738	1.45818	0.69601
2016-06-06	1.13928	1.4481899999999999	0.69511
2016-06-07	1.13805	1.4659900000000001	0.69818
2016-06-08	1.14106	1.46006	0.70276
2016-06-09	1.14156	1.4527	0.71478
2016-06-10	1.13214	1.44726	0.71225
2016-06-13	1.13031	1.43283	0.70817
2016-06-14	1.1298300000000001	1.42668	0.7061
2016-06-15	1.12988	1.42187	0.70707
2016-06-16	1.12948	1.42533	0.70934
2016-06-17	1.12963	1.4387699999999999	0.70719
2016-06-20	1.13825	1.47192	0.71304
2016-06-21	1.13496	1.47837	0.71692
2016-06-22	1.13376	1.47739	0.71884
2016-06-23	1.14213	1.49467	0.7255
2016-06-24	1.14278	1.5018	0.72969
2016-06-27	1.10835	1.34842	0.71131
2016-06-28	1.11115	1.34196	0.70854
2016-06-29	1.11302	1.35334	0.71361
2016-06-30	1.11544	1.34966	0.71413
