time	EURUSD	GBPUSD	NZDUSD
2016-07-22	1.10243	1.32318	0.69952
2016-07-25	1.09733	1.31434	0.6992
2016-07-26	1.09941	1.31356	0.69951
2016-07-27	1.09863	1.3128600000000001	0.70535
2016-07-28	1.10574	1.3221	0.70754
2016-07-29	1.10748	1.31613	0.70668
2016-08-01	1.1172	1.32298	0.72019
2016-08-02	1.11608	1.31734	0.71704
2016-08-03	1.12214	1.33547	0.72422
2016-08-04	1.11486	1.33232	0.71577
2016-08-05	1.11271	1.31048	0.71714
2016-08-08	1.10771	1.3070599999999999	0.7135
2016-08-09	1.10877	1.30389	0.71358
2016-08-10	1.11155	1.30011	0.71645
2016-08-11	1.11748	1.30076	0.71843
2016-08-12	1.11366	1.29544	0.7208
2016-08-15	1.1167	1.29204	0.71828
2016-08-16	1.1182	1.2877	0.72063
2016-08-17	1.12779	1.30454	0.72777
2016-08-18	1.12841	1.30412	0.72483
2016-08-19	1.13524	1.31641	0.72833
2016-08-22	1.13133	1.30615	0.72474
2016-08-23	1.13188	1.31355	0.72689
2016-08-24	1.13043	1.3197	0.72903
2016-08-25	1.12628	1.32307	0.73092
2016-08-26	1.12841	1.31911	0.72904
2016-08-29	1.11809	1.31142	0.72269
2016-08-30	1.11887	1.31037	0.725
2016-08-31	1.11427	1.30762	0.72181
2016-09-01	1.11573	1.3137699999999999	0.72484
2016-09-02	1.11971	1.32681	0.7282
2016-09-05	1.11568	1.32981	0.72822
2016-09-06	1.11469	1.33029	0.73041
2016-09-07	1.12543	1.3437700000000001	0.74165
2016-09-08	1.12391	1.3339699999999999	0.74495
2016-09-09	1.1259299999999999	1.32898	0.73987
2016-09-12	1.12312	1.32668	0.73203
2016-09-13	1.1235	1.33349	0.7353
2016-09-14	1.12179	1.31888	0.72498
2016-09-15	1.1248	1.3231899999999999	0.72824
2016-09-16	1.12435	1.32376	0.73139
2016-09-19	1.11534	1.29997	0.72573
2016-09-20	1.11736	1.30283	0.72912
2016-09-21	1.1151	1.29884	0.7313
2016-09-22	1.11874	1.30285	0.73413
2016-09-23	1.12069	1.3066499999999999	0.73106
2016-09-26	1.12255	1.29639	0.7244
2016-09-27	1.12537	1.29733	0.72735
2016-09-28	1.12125	1.30218	0.72989
2016-09-29	1.12153	1.30165	0.72818
2016-09-30	1.12189	1.29658	0.72524
2016-10-03	1.12319	1.29218	0.72751
2016-10-04	1.12102	1.28358	0.72697
2016-10-05	1.1202	1.27252	0.7208
2016-10-06	1.12038	1.27434	0.7178
2016-10-07	1.11492	1.2616	0.71637
2016-10-10	1.11908	1.2410700000000001	0.71788
2016-10-11	1.11351	1.23613	0.71353
2016-10-12	1.10534	1.21208	0.70549
2016-10-13	1.10063	1.21909	0.70607
2016-10-14	1.1056	1.22526	0.70935
2016-10-17	1.09696	1.21542	0.7091
2016-10-18	1.09982	1.21825	0.71335
2016-10-19	1.09787	1.22939	0.71897
2016-10-20	1.09732	1.22809	0.72282
2016-10-21	1.09281	1.22513	0.71932
2016-10-24	1.08817	1.2218	0.71586
2016-10-25	1.08796	1.2234099999999999	0.71324
2016-10-26	1.08875	1.21857	0.71608
2016-10-27	1.0907	1.2241900000000001	0.71494
2016-10-28	1.08957	1.21598	0.71206
2016-10-31	1.09854	1.21847	0.71497
