Date,AAL,AAPL,AMD,AMGN,AMZN,BX,BXP,C,CMCSA,CP,CVX,DHR,DOV,GOOGL,HD,HMC,HON,IBM,INTU,ISRG,JCI,JNJ,LLY,MAR,MCO,MET,MOS,MSFT,NEE,NVDA,ORCL,SCHW,STZ,TRV,UNH,WMT,XOM,^GSPC,^IRX
2008-04-30,8.098151206970215,5.246302604675293,5.960000038146973,29.680322647094727,3.93149995803833,7.645058631896973,55.15292739868164,185.90638732910156,7.399878978729248,11.395214080810547,50.42992401123047,15.817564010620117,23.776338577270508,14.3361234664917,18.97301483154297,23.932870864868164,38.78916549682617,66.41938781738281,24.001874923706055,32.13999938964844,14.966880798339844,41.23221206665039,29.1440372467041,26.91913414001465,30.087879180908203,33.35392379760742,93.44415283203125,20.7205753326416,10.173142433166504,0.47122523188591003,16.91866683959961,17.49867057800293,16.184749603271484,33.75689697265625,26.23697280883789,13.55078411102295,51.29619216918945,1385.5899658203125,1.340000033378601
2008-05-31,3.7332561016082764,5.692667484283447,6.880000114440918,31.21147918701172,4.080999851226807,8.101164817810059,53.64359664916992,163.10577392578125,8.102059364318848,12.054274559020996,52.35160446166992,15.850004196166992,26.091264724731445,14.62345027923584,18.024356842041016,25.04848289489746,39.105079650878906,71.51451110839844,25.772869110107422,32.62111282348633,14.455082893371582,41.30617904663086,29.42769432067871,25.82823944091797,30.253408432006836,32.904441833496094,95.58746337890625,20.6510066986084,10.361906051635742,0.566387414932251,18.533445358276367,18.008108139038086,18.794065475463867,33.36173629760742,27.50741195678711,13.551626205444336,49.1392707824707,1400.3800048828125,1.850000023841858
2008-06-30,2.356853723526001,5.049962043762207,5.829999923706055,33.430233001708984,3.6665000915527344,7.576897144317627,49.873050689697266,124.88138580322266,6.830935955047607,10.937929153442383,52.34103012084961,15.677517890930176,23.33643341064453,13.141133308410645,15.557628631591797,25.651512145996094,32.97893524169922,65.491943359375,24.535842895507812,29.933332443237305,12.855607986450195,39.82079315185547,28.217330932617188,20.66044807434082,28.099441528320312,28.924991607666016,110.3695068359375,20.06035614013672,10.13270378112793,0.4292621910572052,17.04038429260254,16.67658233642578,17.507038116455078,29.2430477142334,21.106979370117188,13.190179824829102,48.790489196777344,1280.0,1.7050000429153442
2008-07-31,4.770272731781006,4.793905735015869,4.210000038146973,44.39643478393555,3.816999912261963,7.726688861846924,53.1732177734375,141.67234802246094,7.450694561004639,10.387225151062012,44.64802551269531,16.154129028320312,23.944332122802734,11.826322555541992,15.829991340637207,24.113779067993164,33.34623336791992,70.71334838867188,24.322256088256836,34.58777618408203,14.306844711303711,42.376895904541016,28.79805564880371,20.400606155395508,28.401329040527344,27.8287410736084,97.02904510498047,18.755083084106445,9.970464706420898,0.26232683658599854,17.4704532623291,18.584564208984375,18.970365524291992,29.728195190429688,22.578426361083984,13.758163452148438,44.527618408203125,1267.3800048828125,1.6349999904632568
2008-08-31,8.003873825073242,5.112996578216553,6.289999961853027,44.552391052246094,4.040500164031982,7.571497440338135,56.64476776123047,143.94631958007812,7.653041839599609,10.046554565429688,45.922054290771484,16.54352378845215,23.948131561279297,11.565206527709961,18.015493392944336,24.543441772460938,33.08542251586914,67.52200317382812,26.760704040527344,32.807777404785156,13.767444610595703,43.87310028076172,28.791624069213867,22.211551666259766,33.25740432739258,29.70883560180664,81.45285034179688,19.979297637939453,9.348197937011719,0.2898436188697815,17.79503631591797,19.528472900390625,18.60894012451172,29.755155563354492,24.484085083007812,13.919686317443848,44.521331787109375,1282.8299560546875,1.690000057220459
2008-09-30,5.684731960296631,3.4279673099517822,5.25,42.014644622802734,3.638000011444092,6.49590539932251,52.16028594970703,155.4680633544922,7.092973232269287,8.946120262145996,43.87919235229492,14.081210136413574,19.665794372558594,9.998265266418457,17.342302322387695,22.696657180786133,27.400836944580078,64.87617492675781,28.131229400634766,26.775556564331055,11.306015014648438,43.15671920776367,27.17460823059082,20.603403091430664,27.809911727905273,30.695466995239258,51.90579605102539,19.540029525756836,7.8290791511535645,0.24558745324611664,16.480491638183594,21.164661407470703,18.917469024658203,30.668502807617188,20.41546630859375,14.11291790008545,43.213687896728516,1166.3599853515625,0.8999999761581421
2008-10-31,9.559398651123047,3.244896411895752,3.5,42.45413589477539,2.861999988555908,3.870441436767578,39.473846435546875,104.76692199707031,5.714155673980713,7.47448205947876,39.68704605102539,12.019756317138672,15.407700538635254,8.970780372619629,15.80165958404541,18.671411514282227,20.080751419067383,51.56922149658203,22.30207633972168,19.198888778686523,8.16150951385498,38.21063995361328,20.873157501220703,16.481142044067383,20.939233779907227,18.2089900970459,30.073619842529297,16.348031997680664,7.352797508239746,0.20087267458438873,14.841365814208984,15.56417179107666,11.05429458618164,28.870445251464844,19.080705642700195,13.151477813720703,41.243865966796875,968.75,0.4350000023841858
2008-11-30,5.618740558624268,2.7949113845825195,2.359999895095825,39.370548248291016,2.134999990463257,2.7806038856506348,29.73904800415039,63.627689361572266,6.287024021148682,5.348404407501221,42.39717102050781,11.289318084716797,14.599040985107422,7.313222408294678,15.480127334594727,16.643709182739258,18.566804885864258,45.51546096801758,19.72122573852539,14.725556373596191,6.74744987487793,36.794620513916016,21.37253189086914,13.337976455688477,17.851999282836914,16.09752082824707,23.191057205200195,14.903559684753418,7.659865856170654,0.17129217088222504,13.056185722351074,14.975180625915527,11.248226165771484,29.61680793762207,16.89362144470215,13.167973518371582,44.8557014465332,896.239990234375,0.019999999552965164
2008-12-31,7.287391662597656,2.574140787124634,2.1600000858306885,40.93716049194336,2.563999891281128,2.900533676147461,31.021968841552734,51.500831604003906,6.120240211486816,5.619542121887207,39.69266891479492,11.492459297180176,16.111309051513672,7.679932117462158,15.58517837524414,16.187639236450195,21.878969192504883,46.943389892578125,21.17184066772461,14.109999656677246,7.03898286819458,37.57974624633789,25.202693939208984,15.451081275939941,16.519893646240234,19.511810302734375,26.438566207885742,14.328644752502441,7.906501293182373,0.18505053222179413,14.386951446533203,13.21051025390625,13.901610374450684,30.881914138793945,21.38840103149414,13.267539024353027,44.676612854003906,903.25,0.11500000208616257
2009-01-31,5.345343589782715,2.7183055877685547,2.190000057220459,38.88142776489258,2.940999984741211,2.0032777786254883,24.42275619506836,27.311960220336914,5.330367088317871,5.057920455932617,37.84138107299805,11.354409217834473,13.840459823608398,8.450796127319336,14.57640552520752,17.188934326171875,21.865644454956055,51.121238708496094,20.15730857849121,11.470000267028809,6.849972248077393,36.235599517822266,23.04353904724121,12.956665992736816,17.613540649414062,16.080734252929688,27.25618553161621,12.603899002075195,8.098149299621582,0.18229886889457703,13.656648635864258,11.102710723876953,12.79970645904541,26.399925231933594,22.779447555541992,11.151740074157715,42.80181884765625,825.8800048828125,0.2199999988079071
2009-02-28,2.6868131160736084,2.693574905395508,2.180000066757202,34.684940338134766,3.239500045776367,2.163184642791748,20.92009735107422,11.540265083312988,4.75184965133667,4.715264797210693,32.87717819213867,10.30484676361084,12.323243141174316,8.437315940856934,14.143105506896973,17.924739837646484,18.05549430847168,51.6124382019043,20.281890869140625,10.106666564941406,6.533867835998535,31.6658878326416,18.63444709777832,11.248702049255371,14.824921607971191,10.332413673400879,32.94171142578125,11.985297203063965,7.190302848815918,0.18986599147319794,12.60988712310791,10.430721282958984,11.503866195678711,24.698694229125977,15.800078392028809,11.653473854064941,38.191497802734375,735.0900268554688,0.25
